outside_temp,outside_humidity,inside_temp,inside_humidity,username,date,time
74.3,77.9,71.9,75.2,iboyle,15-05-01,12
76.3,66.1,75.5,62.6,iboyle,15-05-01,18
94.3,57.1,93.4,56.3,iboyle,15-05-02,00
91.0,62.2,88.3,61.4,iboyle,15-05-02,06
71.0,64.9,68.0,64.4,iboyle,15-05-02,12
75.9,51.1,72.0,44.3,iboyle,15-05-02,18
78.3,61.8,77.6,58.5,iboyle,15-05-03,00
90.5,72.9,90.5,72.4,iboyle,15-05-03,06
70.7,93.1,64.5,84.0,iboyle,15-05-03,12
90.5,93.9,87.0,93.1,iboyle,15-05-03,18
87.0,86.9,82.7,86.9,iboyle,15-05-04,00
76.1,68.9,76.1,64.0,iboyle,15-05-04,06
82.0,57.8,78.6,57.3,iboyle,15-05-04,12
74.6,51.7,65.3,44.7,iboyle,15-05-04,18
87.3,67.0,87.3,66.4,iboyle,15-05-05,00
72.5,94.4,68.4,94.2,iboyle,15-05-05,06
72.5,51.5,72.3,46.8,iboyle,15-05-05,12
87.9,72.4,82.1,71.7,iboyle,15-05-05,18
84.4,94.7,80.8,94.7,iboyle,15-05-06,00
84.9,58.6,76.1,58.0,iboyle,15-05-06,06
79.0,61.1,76.7,60.3,iboyle,15-05-06,12
71.5,69.7,69.6,63.2,iboyle,15-05-06,18
93.2,81.8,88.8,80.3,iboyle,15-05-07,00
86.5,70.2,85.1,68.6,iboyle,15-05-07,06
82.5,76.9,81.5,74.7,iboyle,15-05-07,12
71.3,50.1,70.9,48.7,iboyle,15-05-07,18
79.6,75.9,73.5,75.9,iboyle,15-05-08,00
77.5,66.9,72.5,62.4,iboyle,15-05-08,06
89.6,68.9,83.7,67.2,iboyle,15-05-08,12
87.4,87.6,81.7,86.1,iboyle,15-05-08,18
82.9,53.8,81.6,53.3,iboyle,15-05-09,00
83.2,55.8,79.6,53.4,iboyle,15-05-09,06
88.5,78.9,87.1,78.9,iboyle,15-05-09,12
75.0,51.6,73.1,47.9,iboyle,15-05-09,18
86.4,92.2,85.1,90.4,iboyle,15-05-10,00
76.4,85.6,76.4,80.6,iboyle,15-05-10,06
86.9,65.3,86.9,64.0,iboyle,15-05-10,12
77.8,84.4,77.0,76.3,iboyle,15-05-10,18
93.8,69.8,93.8,65.3,iboyle,15-05-11,00
89.6,82.9,89.3,76.2,iboyle,15-05-11,06
81.8,51.4,81.4,50.3,iboyle,15-05-11,12
85.3,56.1,84.3,56.1,iboyle,15-05-11,18
71.1,80.3,68.7,77.0,iboyle,15-05-12,00
88.1,72.7,87.8,71.9,iboyle,15-05-12,06
81.3,68.8,73.9,64.0,iboyle,15-05-12,12
82.8,89.3,74.3,89.3,iboyle,15-05-12,18
72.0,91.2,70.2,90.8,iboyle,15-05-13,00
86.6,72.0,85.5,72.0,iboyle,15-05-13,06
85.0,81.9,84.6,81.9,iboyle,15-05-13,12
93.7,54.6,90.8,50.7,iboyle,15-05-13,18
86.1,85.0,85.7,82.9,iboyle,15-05-14,00
80.4,84.4,72.8,80.5,iboyle,15-05-14,06
90.2,74.0,90.2,71.9,iboyle,15-05-14,12
79.8,69.8,79.0,67.3,iboyle,15-05-14,18
83.2,78.5,83.0,78.5,iboyle,15-05-15,00
71.5,73.7,69.7,68.4,iboyle,15-05-15,06
87.7,91.3,85.0,90.7,iboyle,15-05-15,12
75.9,54.0,74.4,52.6,iboyle,15-05-15,18
78.6,83.4,73.9,77.1,iboyle,15-05-16,00
84.0,77.5,83.9,75.7,iboyle,15-05-16,06
95.0,50.4,93.0,49.6,iboyle,15-05-16,12
86.2,94.9,85.5,90.7,iboyle,15-05-16,18
81.6,58.1,76.3,56.2,iboyle,15-05-17,00
86.1,75.1,81.3,73.6,iboyle,15-05-17,06
74.0,53.1,72.4,46.3,iboyle,15-05-17,12
73.6,50.7,67.9,49.2,iboyle,15-05-17,18
74.1,66.7,66.8,65.5,iboyle,15-05-18,00
75.8,74.4,75.0,69.4,iboyle,15-05-18,06
71.3,78.0,70.9,77.8,iboyle,15-05-18,12
83.0,64.9,81.0,59.3,iboyle,15-05-18,18
90.7,51.3,84.5,50.4,iboyle,15-05-19,00
86.5,91.2,86.5,90.6,iboyle,15-05-19,06
78.6,51.5,75.5,48.9,iboyle,15-05-19,12
89.8,67.5,88.9,67.2,iboyle,15-05-19,18
70.1,68.4,68.6,65.6,iboyle,15-05-20,00
78.0,52.7,75.3,46.4,iboyle,15-05-20,06
86.8,59.9,86.2,55.8,iboyle,15-05-20,12
89.5,91.6,88.8,84.6,iboyle,15-05-20,18
74.7,56.2,74.1,49.5,iboyle,15-05-21,00
91.0,63.6,90.3,62.0,iboyle,15-05-21,06
89.0,69.2,86.1,67.9,iboyle,15-05-21,12
85.7,76.3,83.5,76.3,iboyle,15-05-21,18
91.3,51.4,87.7,49.4,iboyle,15-05-22,00
82.8,52.2,81.7,50.4,iboyle,15-05-22,06
82.9,84.3,81.9,82.1,iboyle,15-05-22,12
89.9,60.1,85.0,59.9,iboyle,15-05-22,18
72.9,74.5,72.3,68.0,iboyle,15-05-23,00
88.6,66.2,87.8,65.7,iboyle,15-05-23,06
91.7,52.8,90.6,52.1,iboyle,15-05-23,12
79.1,52.4,75.5,47.7,iboyle,15-05-23,18
75.2,84.1,67.6,79.6,iboyle,15-05-24,00
76.2,51.4,76.2,50.5,iboyle,15-05-24,06
75.4,88.1,75.3,83.5,iboyle,15-05-24,12
78.0,65.2,70.8,65.2,iboyle,15-05-24,18
79.3,91.1,75.9,90.8,iboyle,15-05-25,00
87.7,69.9,83.5,69.9,iboyle,15-05-25,06
81.1,90.7,80.1,83.3,iboyle,15-05-25,12
87.6,90.3,82.7,88.8,iboyle,15-05-25,18
83.2,61.4,83.2,60.4,iboyle,15-05-26,00
91.1,70.7,88.7,70.7,iboyle,15-05-26,06
87.7,87.2,80.2,87.2,iboyle,15-05-26,12
72.5,83.1,68.5,83.1,iboyle,15-05-26,18
70.4,68.5,65.4,68.5,iboyle,15-05-27,00
90.6,59.2,83.0,55.2,iboyle,15-05-27,06
72.4,87.6,69.5,82.6,iboyle,15-05-27,12
83.2,52.6,76.2,48.8,iboyle,15-05-27,18
79.2,65.3,79.2,63.2,iboyle,15-05-28,00
82.5,81.8,81.4,81.8,iboyle,15-05-28,06
75.6,53.4,75.1,50.6,iboyle,15-05-28,12
89.2,86.7,84.8,81.7,iboyle,15-05-28,18
80.3,63.3,80.3,62.7,iboyle,15-05-29,00
94.2,60.9,93.5,58.3,iboyle,15-05-29,06
77.4,85.4,76.4,78.9,iboyle,15-05-29,12
76.7,57.1,70.0,55.8,iboyle,15-05-29,18
80.0,60.3,73.2,59.0,iboyle,15-05-30,00
70.4,67.2,66.2,64.2,iboyle,15-05-30,06
75.4,82.3,69.7,82.3,iboyle,15-05-30,12
78.8,92.5,78.2,85.2,iboyle,15-05-30,18
73.2,89.8,69.4,81.8,iboyle,15-05-31,00
81.1,83.1,80.5,81.4,iboyle,15-05-31,06
94.8,86.7,92.1,84.1,iboyle,15-05-31,12
82.4,62.7,77.1,59.4,iboyle,15-05-31,18
78.1,88.9,75.1,84.7,iboyle,15-06-01,00
77.8,84.3,74.5,82.5,iboyle,15-06-01,06
83.8,68.7,75.5,66.1,iboyle,15-06-01,12
71.8,52.4,70.6,52.4,iboyle,15-06-01,18
79.7,63.0,79.2,57.0,iboyle,15-06-02,00
84.9,90.4,83.7,89.0,iboyle,15-06-02,06
93.7,55.6,93.4,55.4,iboyle,15-06-02,12
92.6,62.4,92.5,59.1,iboyle,15-06-02,18
75.4,56.5,74.6,53.6,iboyle,15-06-03,00
86.7,56.0,86.0,53.2,iboyle,15-06-03,06
85.2,69.1,81.7,68.9,iboyle,15-06-03,12
86.6,71.7,83.8,70.6,iboyle,15-06-03,18
76.0,58.3,73.3,58.3,iboyle,15-06-04,00
71.4,59.2,70.4,59.2,iboyle,15-06-04,06
83.6,89.2,83.1,86.3,iboyle,15-06-04,12
79.5,57.9,75.0,57.7,iboyle,15-06-04,18
72.2,93.3,71.7,93.3,iboyle,15-06-05,00
94.9,71.4,94.4,70.1,iboyle,15-06-05,06
85.8,65.3,75.9,61.8,iboyle,15-06-05,12
72.8,75.6,72.7,73.6,iboyle,15-06-05,18
93.7,78.3,90.2,68.4,iboyle,15-06-06,00
92.2,57.7,90.1,57.7,iboyle,15-06-06,06
81.5,55.4,77.9,52.9,iboyle,15-06-06,12
84.6,88.8,80.7,79.1,iboyle,15-06-06,18
92.3,75.1,92.3,72.9,iboyle,15-06-07,00
83.0,53.9,83.0,53.9,iboyle,15-06-07,06
83.4,79.4,82.1,79.3,iboyle,15-06-07,12
91.7,54.1,90.1,47.9,iboyle,15-06-07,18
74.8,61.2,71.9,58.0,iboyle,15-06-08,00
80.2,51.9,79.8,47.0,iboyle,15-06-08,06
70.6,57.8,70.4,53.2,iboyle,15-06-08,12
92.8,83.6,86.1,76.7,iboyle,15-06-08,18
94.7,75.4,91.4,72.7,iboyle,15-06-09,00
91.4,75.3,91.4,74.7,iboyle,15-06-09,06
84.1,51.3,80.3,46.8,iboyle,15-06-09,12
70.7,87.4,68.8,86.7,iboyle,15-06-09,18
80.1,60.7,80.0,60.4,iboyle,15-06-10,00
74.8,71.8,70.7,71.6,iboyle,15-06-10,06
81.8,77.5,76.3,75.2,iboyle,15-06-10,12
71.1,94.3,69.0,94.2,iboyle,15-06-10,18
81.0,60.8,78.5,60.8,iboyle,15-06-11,00
77.5,62.3,76.2,61.8,iboyle,15-06-11,06
92.7,70.7,91.8,70.7,iboyle,15-06-11,12
76.7,61.1,76.2,60.8,iboyle,15-06-11,18
93.4,50.1,88.0,50.1,iboyle,15-06-12,00
92.5,63.3,89.0,57.6,iboyle,15-06-12,06
80.9,71.2,80.9,71.2,iboyle,15-06-12,12
91.3,53.9,89.3,48.6,iboyle,15-06-12,18
88.1,64.7,86.1,61.4,iboyle,15-06-13,00
89.0,73.4,85.3,70.9,iboyle,15-06-13,06
82.3,74.9,74.0,74.9,iboyle,15-06-13,12
81.5,74.4,77.8,67.5,iboyle,15-06-13,18
75.9,81.8,75.2,78.7,iboyle,15-06-14,00
80.1,73.2,73.1,70.3,iboyle,15-06-14,06
84.9,66.6,81.5,66.1,iboyle,15-06-14,12
89.7,53.9,89.7,53.9,iboyle,15-06-14,18
71.8,69.6,63.8,68.5,iboyle,15-06-15,00
77.8,80.7,74.9,76.5,iboyle,15-06-15,06
90.7,82.3,89.8,81.3,iboyle,15-06-15,12
74.0,64.0,68.4,63.1,iboyle,15-06-15,18
77.9,94.7,72.7,93.4,iboyle,15-06-16,00
90.9,73.0,90.2,73.0,iboyle,15-06-16,06
82.0,56.2,82.0,51.5,iboyle,15-06-16,12
87.2,88.3,87.2,88.3,iboyle,15-06-16,18
82.4,60.2,81.1,60.2,iboyle,15-06-17,00
85.3,52.1,77.0,48.4,iboyle,15-06-17,06
71.1,64.7,69.3,58.8,iboyle,15-06-17,12
94.6,80.4,94.4,80.3,iboyle,15-06-17,18
73.4,78.6,71.6,72.6,iboyle,15-06-18,00
89.2,52.3,87.3,47.0,iboyle,15-06-18,06
75.2,63.3,75.2,59.4,iboyle,15-06-18,12
94.3,84.8,91.8,80.5,iboyle,15-06-18,18
91.4,89.4,91.4,86.2,iboyle,15-06-19,00
93.8,52.5,87.9,52.1,iboyle,15-06-19,06
74.5,57.1,74.5,51.4,iboyle,15-06-19,12
86.4,90.4,86.1,87.9,iboyle,15-06-19,18
80.7,53.2,80.0,51.6,iboyle,15-06-20,00
87.2,94.6,85.1,92.1,iboyle,15-06-20,06
90.8,69.3,84.7,63.5,iboyle,15-06-20,12
87.9,73.5,87.7,69.4,iboyle,15-06-20,18
90.9,52.7,89.5,52.0,iboyle,15-06-21,00
86.2,64.4,82.0,64.4,iboyle,15-06-21,06
85.0,90.6,81.3,83.6,iboyle,15-06-21,12
92.9,77.0,89.6,75.4,iboyle,15-06-21,18
75.5,70.3,68.1,68.5,iboyle,15-06-22,00
88.4,67.9,85.0,67.7,iboyle,15-06-22,06
91.4,61.5,90.7,58.4,iboyle,15-06-22,12
74.3,58.9,73.6,58.2,iboyle,15-06-22,18
91.7,76.9,83.1,76.9,iboyle,15-06-23,00
93.2,72.7,86.3,71.8,iboyle,15-06-23,06
85.8,67.6,79.6,66.1,iboyle,15-06-23,12
85.7,50.5,84.9,44.6,iboyle,15-06-23,18
80.8,70.1,80.2,63.1,iboyle,15-06-24,00
91.0,87.3,89.3,80.9,iboyle,15-06-24,06
78.7,68.2,76.9,64.5,iboyle,15-06-24,12
75.6,78.8,75.6,78.8,iboyle,15-06-24,18
92.9,77.9,88.4,75.2,iboyle,15-06-25,00
75.8,57.9,75.6,57.9,iboyle,15-06-25,06
72.3,73.2,65.1,73.2,iboyle,15-06-25,12
93.4,62.4,88.2,62.4,iboyle,15-06-25,18
94.7,85.5,92.3,76.8,iboyle,15-06-26,00
86.1,74.7,84.4,71.2,iboyle,15-06-26,06
91.4,56.0,82.0,50.4,iboyle,15-06-26,12
82.1,60.2,82.1,59.7,iboyle,15-06-26,18
80.9,77.0,76.9,72.8,iboyle,15-06-27,00
78.8,59.6,77.3,59.3,iboyle,15-06-27,06
88.1,80.9,88.1,79.9,iboyle,15-06-27,12
79.1,51.4,77.9,51.4,iboyle,15-06-27,18
74.3,63.8,68.0,60.4,iboyle,15-06-28,00
75.9,65.9,72.6,64.4,iboyle,15-06-28,06
90.6,90.1,90.6,88.7,iboyle,15-06-28,12
91.6,51.7,89.1,49.9,iboyle,15-06-28,18
93.4,56.9,90.1,47.8,iboyle,15-06-29,00
92.7,57.8,91.8,54.6,iboyle,15-06-29,06
72.1,55.0,63.7,53.8,iboyle,15-06-29,12
85.0,71.6,75.0,69.4,iboyle,15-06-29,18
75.6,78.1,70.9,75.9,iboyle,15-06-30,00
83.4,64.5,82.4,64.3,iboyle,15-06-30,06
78.0,50.1,72.0,47.2,iboyle,15-06-30,12
92.3,57.9,91.7,52.7,iboyle,15-06-30,18
75.0,67.5,71.4,64.4,iboyle,15-07-01,00
88.7,61.3,86.3,61.0,iboyle,15-07-01,06
82.6,94.2,74.7,86.3,iboyle,15-07-01,12
88.3,60.4,87.2,51.3,iboyle,15-07-01,18
80.0,87.6,78.2,86.5,iboyle,15-07-02,00
88.5,63.6,82.1,63.1,iboyle,15-07-02,06
86.9,84.6,83.9,84.6,iboyle,15-07-02,12
73.1,93.8,71.2,91.5,iboyle,15-07-02,18
92.3,72.1,90.0,72.1,iboyle,15-07-03,00
93.0,63.0,91.6,61.3,iboyle,15-07-03,06
73.4,92.4,71.0,89.3,iboyle,15-07-03,12
72.2,83.1,70.6,82.7,iboyle,15-07-03,18
91.0,90.8,90.7,90.4,iboyle,15-07-04,00
80.4,56.7,74.8,56.4,iboyle,15-07-04,06
91.6,52.2,88.8,43.5,iboyle,15-07-04,12
72.2,61.5,70.6,59.6,iboyle,15-07-04,18
71.6,57.2,66.2,51.2,iboyle,15-07-05,00
79.6,82.0,79.6,76.5,iboyle,15-07-05,06
78.9,73.1,78.9,73.1,iboyle,15-07-05,12
86.7,58.0,86.4,51.0,iboyle,15-07-05,18
84.9,73.4,79.4,73.4,iboyle,15-07-06,00
91.5,51.3,83.9,48.3,iboyle,15-07-06,06
84.1,88.7,84.1,87.7,iboyle,15-07-06,12
86.6,90.7,85.9,87.3,iboyle,15-07-06,18
94.3,89.7,94.3,89.0,iboyle,15-07-07,00
89.6,56.0,84.7,51.6,iboyle,15-07-07,06
87.7,64.0,86.0,63.2,iboyle,15-07-07,12
87.7,64.8,86.5,63.5,iboyle,15-07-07,18
88.1,63.1,86.7,60.9,iboyle,15-07-08,00
87.0,90.5,86.8,83.7,iboyle,15-07-08,06
89.7,63.0,89.7,61.6,iboyle,15-07-08,12
83.6,56.2,83.6,56.2,iboyle,15-07-08,18
89.8,94.0,83.5,93.9,iboyle,15-07-09,00
88.7,65.3,88.5,64.2,iboyle,15-07-09,06
83.9,57.8,82.5,49.7,iboyle,15-07-09,12
73.4,85.4,66.7,80.9,iboyle,15-07-09,18
87.7,90.5,83.7,89.6,iboyle,15-07-10,00
78.7,59.6,77.2,54.0,iboyle,15-07-10,06
76.4,57.8,75.6,55.3,iboyle,15-07-10,12
94.6,92.9,93.1,92.9,iboyle,15-07-10,18
92.2,52.6,85.3,45.2,iboyle,15-07-11,00
89.2,76.3,83.9,68.4,iboyle,15-07-11,06
84.4,94.8,79.9,85.6,iboyle,15-07-11,12
76.5,50.8,74.1,50.8,iboyle,15-07-11,18
89.5,66.6,85.3,60.4,iboyle,15-07-12,00
87.5,93.9,84.1,90.4,iboyle,15-07-12,06
74.3,75.7,73.8,69.7,iboyle,15-07-12,12
75.4,68.0,73.1,66.5,iboyle,15-07-12,18
88.3,59.3,86.7,58.1,iboyle,15-07-13,00
71.5,77.6,65.7,76.2,iboyle,15-07-13,06
87.5,85.4,86.9,83.9,iboyle,15-07-13,12
94.6,61.2,93.8,58.8,iboyle,15-07-13,18
89.0,92.2,87.6,90.2,iboyle,15-07-14,00
87.1,83.2,86.8,78.9,iboyle,15-07-14,06
72.2,94.4,66.9,92.2,iboyle,15-07-14,12
74.6,60.6,67.6,57.7,iboyle,15-07-14,18
87.8,81.4,83.2,80.2,iboyle,15-07-15,00
77.9,82.4,75.4,80.1,iboyle,15-07-15,06
77.3,93.9,76.1,92.3,iboyle,15-07-15,12
77.5,87.4,76.8,87.4,iboyle,15-07-15,18
94.0,77.0,91.9,77.0,iboyle,15-07-16,00
80.0,87.8,78.1,86.7,iboyle,15-07-16,06
92.9,56.6,85.3,55.8,iboyle,15-07-16,12
85.4,57.5,81.6,48.6,iboyle,15-07-16,18
83.6,69.2,82.7,65.7,iboyle,15-07-17,00
86.2,77.4,81.3,73.9,iboyle,15-07-17,06
89.8,80.2,88.2,79.1,iboyle,15-07-17,12
82.2,61.7,78.7,61.4,iboyle,15-07-17,18
88.0,81.6,86.0,81.3,iboyle,15-07-18,00
73.3,89.0,73.0,83.4,iboyle,15-07-18,06
90.0,66.4,87.9,65.9,iboyle,15-07-18,12
77.1,57.3,77.0,57.3,iboyle,15-07-18,18
87.4,56.6,82.7,55.3,iboyle,15-07-19,00
84.5,50.3,80.4,48.4,iboyle,15-07-19,06
94.3,79.5,89.6,76.8,iboyle,15-07-19,12
89.5,65.3,86.1,64.1,iboyle,15-07-19,18
72.0,66.2,68.9,65.6,iboyle,15-07-20,00
83.7,61.1,83.5,60.4,iboyle,15-07-20,06
75.7,81.1,74.1,79.7,iboyle,15-07-20,12
74.0,68.5,70.1,67.9,iboyle,15-07-20,18
91.0,95.0,88.1,94.2,iboyle,15-07-21,00
83.6,86.0,81.7,81.3,iboyle,15-07-21,06
87.9,56.5,85.9,55.9,iboyle,15-07-21,12
83.5,51.4,81.8,49.0,iboyle,15-07-21,18
80.0,92.3,71.7,91.5,iboyle,15-07-22,00
82.2,53.6,75.5,47.6,iboyle,15-07-22,06
77.3,78.3,74.7,73.6,iboyle,15-07-22,12
79.6,74.1,79.1,68.2,iboyle,15-07-22,18
88.5,90.8,84.4,87.8,iboyle,15-07-23,00
87.9,50.1,86.2,46.2,iboyle,15-07-23,06
85.4,57.4,85.4,51.7,iboyle,15-07-23,12
87.2,72.8,86.8,70.1,iboyle,15-07-23,18
84.8,89.9,82.0,85.8,iboyle,15-07-24,00
74.7,67.9,73.8,64.2,iboyle,15-07-24,06
92.1,74.1,89.8,71.2,iboyle,15-07-24,12
86.7,76.0,85.7,73.4,iboyle,15-07-24,18
76.6,53.4,76.0,47.9,iboyle,15-07-25,00
88.3,79.1,85.4,78.5,iboyle,15-07-25,06
89.4,66.7,89.4,66.0,iboyle,15-07-25,12
76.5,70.1,70.5,66.7,iboyle,15-07-25,18
88.7,77.8,87.0,74.1,iboyle,15-07-26,00
78.2,65.8,76.2,65.3,iboyle,15-07-26,06
89.2,91.1,88.9,83.0,iboyle,15-07-26,12
72.3,70.6,72.3,70.5,iboyle,15-07-26,18
71.2,88.6,68.8,84.7,iboyle,15-07-27,00
93.4,75.1,91.7,75.1,iboyle,15-07-27,06
71.2,76.4,70.2,73.6,iboyle,15-07-27,12
79.2,89.0,79.1,85.1,iboyle,15-07-27,18
86.8,78.9,84.6,78.9,iboyle,15-07-28,00
78.2,68.6,78.1,65.8,iboyle,15-07-28,06
93.6,70.6,93.1,61.0,iboyle,15-07-28,12
73.7,88.0,72.1,87.8,iboyle,15-07-28,18
80.0,54.1,75.4,53.9,iboyle,15-07-29,00
72.7,81.7,71.6,80.5,iboyle,15-07-29,06
91.2,64.2,83.1,61.5,iboyle,15-07-29,12
93.5,50.5,93.2,45.0,iboyle,15-07-29,18
80.5,78.1,76.3,77.3,iboyle,15-07-30,00
84.2,64.2,78.7,63.7,iboyle,15-07-30,06
84.6,90.1,82.7,90.0,iboyle,15-07-30,12
75.4,52.6,74.4,45.4,iboyle,15-07-30,18
89.9,53.6,89.6,45.4,iboyle,15-07-31,00
89.5,84.0,88.4,83.0,iboyle,15-07-31,06
76.0,65.2,69.3,58.7,iboyle,15-07-31,12
90.4,87.0,88.6,84.8,iboyle,15-07-31,18
87.0,87.3,85.7,87.0,iboyle,15-08-01,00
75.9,57.2,73.4,54.3,iboyle,15-08-01,06
72.8,69.0,72.1,67.0,iboyle,15-08-01,12
80.6,94.5,78.6,91.0,iboyle,15-08-01,18
83.4,74.6,83.4,74.5,iboyle,15-08-02,00
87.9,62.3,83.7,59.8,iboyle,15-08-02,06
91.6,79.0,91.6,77.4,iboyle,15-08-02,12
89.4,62.8,87.7,58.1,iboyle,15-08-02,18
93.7,76.6,86.1,76.3,iboyle,15-08-03,00
93.8,73.1,90.9,71.1,iboyle,15-08-03,06
74.8,66.9,74.8,66.0,iboyle,15-08-03,12
92.0,89.3,88.4,87.3,iboyle,15-08-03,18
85.9,52.2,77.4,49.4,iboyle,15-08-04,00
93.4,80.9,93.4,78.5,iboyle,15-08-04,06
88.0,62.6,82.7,58.5,iboyle,15-08-04,12
77.3,64.9,76.8,62.1,iboyle,15-08-04,18
77.3,83.9,77.3,79.8,iboyle,15-08-05,00
92.1,79.9,91.2,78.3,iboyle,15-08-05,06
78.1,81.6,71.8,72.2,iboyle,15-08-05,12
80.7,65.6,77.0,65.3,iboyle,15-08-05,18
79.9,59.0,76.0,53.4,iboyle,15-08-06,00
71.6,66.7,66.6,65.9,iboyle,15-08-06,06
93.6,90.9,91.9,89.9,iboyle,15-08-06,12
72.9,59.1,72.9,57.9,iboyle,15-08-06,18
77.9,65.7,74.9,64.1,iboyle,15-08-07,00
78.4,52.6,74.7,49.3,iboyle,15-08-07,06
91.1,91.8,89.2,89.3,iboyle,15-08-07,12
90.7,74.7,88.7,74.6,iboyle,15-08-07,18
84.1,54.4,83.1,53.6,iboyle,15-08-08,00
92.6,87.0,92.6,84.0,iboyle,15-08-08,06
81.0,86.0,79.6,84.5,iboyle,15-08-08,12
91.7,60.0,88.0,58.6,iboyle,15-08-08,18
72.5,67.6,69.3,64.7,iboyle,15-08-09,00
71.7,90.5,71.4,81.6,iboyle,15-08-09,06
88.6,90.2,87.9,88.4,iboyle,15-08-09,12
76.7,62.6,76.0,61.9,iboyle,15-08-09,18
82.0,53.4,76.5,53.4,iboyle,15-08-10,00
93.5,94.4,86.1,90.9,iboyle,15-08-10,06
89.3,82.4,88.7,78.5,iboyle,15-08-10,12
76.5,53.9,75.4,51.8,iboyle,15-08-10,18
79.4,91.9,76.8,88.9,iboyle,15-08-11,00
77.4,86.2,74.9,85.5,iboyle,15-08-11,06
77.5,52.6,76.0,47.8,iboyle,15-08-11,12
89.2,59.6,88.4,58.7,iboyle,15-08-11,18
78.0,75.4,72.9,72.0,iboyle,15-08-12,00
73.9,69.4,70.4,68.6,iboyle,15-08-12,06
84.4,61.7,83.5,53.9,iboyle,15-08-12,12
77.3,75.9,73.9,75.9,iboyle,15-08-12,18
74.5,66.8,73.4,66.2,iboyle,15-08-13,00
84.7,84.8,82.2,84.6,iboyle,15-08-13,06
85.4,79.7,80.8,79.7,iboyle,15-08-13,12
94.0,55.7,93.2,52.7,iboyle,15-08-13,18
88.6,58.3,88.5,57.7,iboyle,15-08-14,00
78.4,50.4,77.4,49.6,iboyle,15-08-14,06
94.2,82.5,92.1,78.2,iboyle,15-08-14,12
91.6,56.8,91.2,56.1,iboyle,15-08-14,18
77.7,59.0,76.2,59.0,iboyle,15-08-15,00
73.8,87.7,73.0,84.9,iboyle,15-08-15,06
77.9,61.3,77.9,61.3,iboyle,15-08-15,12
84.6,87.8,75.7,87.7,iboyle,15-08-15,18
76.6,73.0,75.7,70.7,iboyle,15-08-16,00
88.1,88.3,84.9,84.4,iboyle,15-08-16,06
83.7,83.6,82.8,83.3,iboyle,15-08-16,12
70.2,92.4,68.3,91.3,iboyle,15-08-16,18
90.9,56.0,82.4,52.0,iboyle,15-08-17,00
82.8,72.2,82.8,72.2,iboyle,15-08-17,06
80.8,57.5,75.2,55.6,iboyle,15-08-17,12
87.7,83.0,85.3,79.9,iboyle,15-08-17,18
76.4,87.1,75.7,84.1,iboyle,15-08-18,00
87.6,82.9,85.8,82.3,iboyle,15-08-18,06
83.4,53.3,80.5,53.2,iboyle,15-08-18,12
73.2,67.9,72.6,63.0,iboyle,15-08-18,18
90.2,70.6,89.8,70.6,iboyle,15-08-19,00
90.0,55.4,89.4,55.3,iboyle,15-08-19,06
73.0,74.7,72.3,72.3,iboyle,15-08-19,12
91.4,68.7,89.4,63.6,iboyle,15-08-19,18
86.2,91.5,85.0,91.0,iboyle,15-08-20,00
74.0,81.4,73.4,74.1,iboyle,15-08-20,06
70.8,53.2,69.9,49.8,iboyle,15-08-20,12
81.0,93.3,80.0,87.8,iboyle,15-08-20,18
86.7,79.6,77.3,79.6,iboyle,15-08-21,00
81.2,57.9,80.3,55.2,iboyle,15-08-21,06
84.9,59.1,82.8,58.7,iboyle,15-08-21,12
85.6,84.3,82.7,81.3,iboyle,15-08-21,18
73.8,87.2,73.3,85.4,iboyle,15-08-22,00
79.0,84.6,74.0,81.4,iboyle,15-08-22,06
76.0,66.9,76.0,65.4,iboyle,15-08-22,12
89.3,55.5,86.2,53.8,iboyle,15-08-22,18
73.2,66.6,72.1,62.5,iboyle,15-08-23,00
70.3,65.2,67.2,62.7,iboyle,15-08-23,06
86.7,81.5,84.9,79.9,iboyle,15-08-23,12
78.7,72.0,71.5,68.2,iboyle,15-08-23,18
78.9,79.3,74.6,79.0,iboyle,15-08-24,00
93.9,79.6,92.8,79.5,iboyle,15-08-24,06
78.9,56.6,74.9,52.4,iboyle,15-08-24,12
80.9,79.7,80.4,71.9,iboyle,15-08-24,18
71.5,76.8,67.9,75.8,iboyle,15-08-25,00
92.4,50.5,90.3,49.8,iboyle,15-08-25,06
82.0,57.7,77.0,57.6,iboyle,15-08-25,12
84.5,75.8,78.7,73.5,iboyle,15-08-25,18
73.3,71.0,71.6,68.7,iboyle,15-08-26,00
83.8,90.1,83.4,88.0,iboyle,15-08-26,06
83.4,69.3,77.9,69.3,iboyle,15-08-26,12
81.9,85.0,81.5,76.9,iboyle,15-08-26,18
76.0,56.9,72.4,55.3,iboyle,15-08-27,00
94.5,70.9,94.5,69.7,iboyle,15-08-27,06
91.3,92.5,90.4,88.6,iboyle,15-08-27,12
83.8,72.4,83.5,71.0,iboyle,15-08-27,18
77.6,64.6,72.4,64.4,iboyle,15-08-28,00
82.5,69.6,77.3,64.1,iboyle,15-08-28,06
87.9,61.5,87.2,60.8,iboyle,15-08-28,12
83.5,78.9,83.5,76.9,iboyle,15-08-28,18
84.7,87.0,83.0,87.0,iboyle,15-08-29,00
75.5,72.9,74.5,70.6,iboyle,15-08-29,06
82.9,67.6,75.3,67.3,iboyle,15-08-29,12
